4	19	4	10	12	
1	28	19	27	26	
25	5	22	30	8	
21	9	12	20	30	
30	28	9	30	20	
26	13	23	7	5	
28	29	20	21	8	
29	9	5	3	16	
3	21	24	26	10	
24	11	12	18	10	
27	10	28	6	5	
2	14	4	16	1	
17	6	21	21	20	
27	7	22	15	9	
23	23	11	12	15	
12	11	2	9	2	
30	9	1	16	22	
5	18	5	1	22	
30	26	24	13	28	
21	5	20	23	29	
24	22	29	12	15	
11	16	13	22	9	
2	11	24	6	16	
8	24	8	15	21	
8	25	15	5	30	
7	22	23	30	18	
21	12	27	11	7	
11	19	17	30	18	
6	11	21	23	14	
8	5	17	14	7	
16	18	5	7	22	
2	8	25	17	1	
22	25	3	4	4	
20	30	25	20	18	
3	12	7	14	8	
21	1	25	22	28	
18	6	30	17	25	
11	1	14	21	23	
4	24	20	28	21	
9	12	2	10	4	
30	20	2	3	8	
30	6	9	29	25	
29	16	11	4	16	
19	25	14	23	11	
26	2	3	3	6	
30	21	9	2	19	
11	27	30	26	10	
7	1	7	16	17	
4	19	1	11	26	
4	22	26	16	26	
26	15	6	18	3	
18	3	16	16	17	
9	26	17	20	3	
9	13	3	25	3	
24	12	21	24	8	
27	2	16	20	18	
15	10	2	27	30	
6	18	3	15	16	
6	26	22	22	6	
17	5	15	7	5	
4	26	12	5	3	
5	15	18	3	29	
2	29	4	11	29	
21	21	5	5	17	
7	30	16	22	24	
27	26	21	22	25	
4	15	21	8	9	
26	22	22	22	29	
26	14	12	18	22	
19	21	20	21	7	
4	6	7	14	9	
7	12	18	29	26	
18	22	12	26	9	
27	14	5	8	9	
6	5	24	9	9	
1	30	5	22	18	
25	29	28	8	16	
22	25	20	16	19	
24	12	1	8	26	
22	14	6	25	19	
28	4	7	27	10	
8	17	6	29	2	
26	9	2	7	3	
30	11	26	10	1	
23	23	17	28	28	
Energy consumption per unit  time for processing
5	
6	6	6	
6	
5	5	
5	5	5	
Energy consumption per unit  time for idle
3	
3	3	3	
4	
3	3	
4	4	4	
Energy consumption per unit  time for blocking
2	
2	2	2	
2	
2	2	
1	1	1	
